# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact
axle;60;1418324959;461924;263657632;99.83;148008;236760200;53409128;19.51;134015144;103035604
axle;60;1418325019;435528;263684028;99.84;148180;236748892;53409128;19.51;134362112;102678512
axle;60;1418325079;442520;263677036;99.83;148380;236704456;53425356;19.52;134395236;102600052
axle;60;1418325139;437760;263681796;99.83;148532;236696980;53425356;19.52;134388976;102598876
axle;60;1418325199;436300;263683256;99.83;148568;236672484;53441496;19.53;134388400;102574552
axle;60;1418325259;449524;263670032;99.83;148632;236636236;53424620;19.52;134371760;102555284
axle;60;1418325319;476728;263642828;99.82;148672;236600224;53424620;19.52;134341052;102552280
axle;60;1418325379;445688;263673868;99.83;148684;236596364;53440812;19.53;134353280;102535168
axle;60;1418325439;479208;263640348;99.82;148516;236529164;53456952;19.53;134300504;102519628
axle;60;1418325499;449680;263669876;99.83;148476;236534416;53456952;19.53;134299960;102524272
axle;60;1418325559;471696;263647860;99.82;148436;236504716;53456952;19.53;134290876;102504836
axle;60;1418325619;461220;263658336;99.83;148568;236511172;53440120;19.53;134306396;102496660
axle;60;1418325679;482964;263636592;99.82;148476;236461300;53456508;19.53;134269812;102484332
axle;60;1418325739;439520;263680036;99.83;148388;236505536;53456508;19.53;134293584;102502200
axle;60;1418325799;454420;263665136;99.83;148168;236487160;53456508;19.53;134281988;102494508
axle;60;1418325859;458660;263660896;99.83;148024;236475256;53440340;19.53;136279400;100491660
axle;60;1418325919;458652;263660904;99.83;148204;236477312;53456564;19.53;139766272;97008820
axle;60;1418325979;458572;263660984;99.83;148400;236478464;53456564;19.53;140027660;96749172
axle;60;1418326039;485532;263634024;99.82;136200;232320084;57656540;21.07;139821580;96982008
axle;60;1418326099;450568;263668988;99.83;136292;232328908;57656540;21.07;140175896;96636280
axle;60;1418326159;494628;263624928;99.81;136472;232267132;57656540;21.07;139185604;97564804
axle;60;1418326219;480428;263639128;99.82;136552;232262380;57656540;21.07;138451684;98294204
axle;60;1418326279;437648;263681908;99.83;136480;232286100;57640268;21.06;137778696;98990748
axle;60;1418326339;464544;263655012;99.82;136604;232249560;57640268;21.06;137091748;99641328
axle;60;1418326399;483648;263635908;99.82;136736;232210372;57624048;21.05;136604220;100089328
axle;60;1418326459;434224;263685332;99.84;136876;232238216;57624048;21.05;136584460;100137240
axle;60;1418326519;446348;263673208;99.83;137020;232208616;57624048;21.05;136567684;100125032
axle;60;1418326579;475880;263643676;99.82;137136;232162120;57640236;21.06;136548304;100098100
axle;60;1418326639;446612;263672944;99.83;137340;232171388;57640236;21.06;136527744;100128004
axle;60;1418326699;448740;263670816;99.83;137484;232152248;57639624;21.06;136512152;100124388
axle;60;1418326759;504120;263615436;99.81;137652;232077096;57639624;21.06;136493548;100068672
axle;60;1418326819;447372;263672184;99.83;137884;232110716;57639624;21.06;136472740;100123736
axle;60;1418326879;455452;263664104;99.83;137724;231982728;57655860;21.07;141455548;95010528
axle;60;1418326939;1559440;262560116;99.41;138076;219661852;70011840;25.58;144467412;91145116
axle;60;1418326999;447612;263671944;99.83;137780;215934440;74060928;27.06;146796352;89903000
axle;60;1418327059;472800;263646756;99.82;137552;215320980;74355984;27.17;148927484;87672936
axle;60;1418327119;440412;263679144;99.83;137196;215305240;74355984;27.17;148981304;87591408
axle;60;1418327179;436476;263683080;99.83;134432;215253440;74372208;27.17;147515812;89000104
axle;60;1418327239;444924;263674632;99.83;134660;215193696;74372208;27.17;145745240;90713448
axle;60;1418327299;6977340;257142216;97.36;134864;212872612;70173988;25.64;139869908;90071496
axle;60;1418327359;3655748;260463808;98.62;135152;216112132;70173988;25.64;140261876;92913880
axle;60;1418327419;445176;263674380;99.83;135628;219238776;70190160;25.65;144184136;92118832
axle;60;1418327479;474136;263645420;99.82;135856;219164976;70190160;25.65;143526168;92706684
axle;60;1418327539;464944;263654612;99.82;135940;219128976;70206404;25.65;143487268;92710768
axle;60;1418327599;475808;263643748;99.82;25364;219118120;70206404;25.65;144712128;91366500
axle;60;1418327659;9655844;254463712;96.34;25704;214275548;66004884;24.12;134772228;92255720
axle;60;1418327719;6583788;257535768;97.51;26004;217269864;65988404;24.11;135080980;94945700
axle;60;1418327779;454244;263665312;99.83;25768;223216784;65972232;24.11;140467212;95509428
axle;60;1418327839;12864588;251254968;95.13;25408;215214864;61768708;22.57;127498592;96278644
axle;60;1418327899;435520;263684036;99.84;25652;227373732;61784836;22.58;135247196;100688044
axle;60;1418327959;21069696;243049860;92.02;26156;211198428;57597040;21.04;120914284;94644440
axle;60;1418328019;20602332;243517224;92.20;30016;211662856;57561068;21.03;120921436;95110828
axle;60;1418328079;20137988;243981568;92.38;30228;212131636;57561068;21.03;120934964;95561808
axle;60;1418328139;19684700;244434856;92.55;30424;212584120;57561068;21.03;121016784;95932556
axle;60;1418328199;19225356;244894200;92.72;30624;213044936;57561032;21.03;121039960;96368764
axle;60;1418328259;18752416;245367140;92.90;30836;213518544;57561032;21.03;121073392;96812888
axle;60;1418328319;18248392;245871164;93.09;31040;214009888;57561032;21.03;121102848;97277384
axle;60;1418328379;17736992;246382564;93.28;31236;214506260;57577160;21.04;121128480;97742736
axle;60;1418328439;17277656;246841900;93.46;31428;214954416;57577160;21.04;121156564;98160152
axle;60;1418328499;16808456;247311100;93.64;31624;215410700;57577160;21.04;121188064;98589508
axle;60;1418328559;16324932;247794624;93.82;31832;215882920;57593388;21.04;121227492;99026556
axle;60;1418328619;15801924;248317632;94.02;32044;216391468;57593344;21.04;121247600;99504840
axle;60;1418328679;15286076;248833480;94.21;32252;216895392;57609576;21.05;121271212;99989748
axle;60;1418328739;14751624;249367932;94.41;32444;217414336;57593232;21.04;121297724;100481800
axle;60;1418328799;14208668;249910888;94.62;32644;217945276;57593232;21.04;121326816;100983912
axle;60;1418328859;13698704;250420852;94.81;32856;218441080;57593232;21.04;121347060;101458288
axle;60;1418328919;13212616;250906940;95.00;33072;218915476;57593232;21.04;121381588;101899324
axle;60;1418328979;12687740;251431816;95.20;33280;219423908;57609440;21.05;121656928;102129484
axle;60;1418329039;12166128;251953428;95.39;33484;219933724;57609440;21.05;121951332;102345244
axle;60;1418329099;11556696;252562860;95.62;33708;220527920;57609440;21.05;121955672;102939016
axle;60;1418329159;10117488;254002068;96.17;33912;221940900;57609440;21.05;122568388;103743720
axle;60;1418329219;7277652;256841904;97.24;34168;224709108;57593288;21.04;124684080;104400348
axle;60;1418329279;4960172;259159384;98.12;34412;226979504;57593288;21.04;125862432;105492888
axle;60;1418329339;2675464;261444092;98.99;34644;229213916;57593288;21.04;127155860;106433764
axle;60;1418329399;474312;263645244;99.82;35128;231358904;57593288;21.04;129487416;106247424
axle;60;1418329459;466736;263652820;99.82;35280;231331096;57593288;21.04;131178976;104528196
axle;60;1418329519;469292;263650264;99.82;35124;231296348;57576424;21.04;132690176;102982636
axle;60;1418329579;477292;263642264;99.82;34940;231264288;57592556;21.04;133767076;101872916
axle;60;1418329639;437184;263682372;99.83;31896;231287144;57576256;21.04;134905900;100753712
axle;60;1418329699;433904;263685652;99.84;32020;231275952;57576256;21.04;135074564;100574224
axle;60;1418329759;453132;263666424;99.83;31820;231240920;57576256;21.04;136273876;99339200
