# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1418322859;38220.60;40506.40;5786.95;0.08;739534.15;0.00;0.00;0.00;0.00
axle;60;1418322919;123963.07;323244.60;13356.12;0.02;46288.37;0.00;0.00;0.00;0.00
axle;60;1418322979;91394.67;296519.60;12016.95;0.00;40508.25;0.00;0.00;0.00;0.00
axle;60;1418323039;89884.60;240800.40;5886.70;0.00;44709.32;0.00;0.00;0.00;0.00
axle;60;1418323099;93545.87;201685.80;9388.35;0.00;37836.75;0.00;0.00;0.00;0.00
axle;60;1418323159;92154.53;213734.07;5363.95;0.00;36131.92;0.00;0.00;0.00;0.00
axle;60;1418323219;44210.13;318829.87;6430.13;0.00;24087.07;0.00;0.00;0.00;0.00
axle;60;1418323279;54880.40;164846.33;4117.93;0.00;18194.63;0.00;0.00;0.00;0.00
axle;60;1418323339;57383.00;138838.87;4276.75;0.00;18946.30;0.00;0.00;0.00;0.00
axle;60;1418323399;56617.27;131239.47;4255.62;0.00;18700.42;0.00;0.00;0.00;0.00
axle;60;1418323459;48915.47;128123.80;6966.03;0.00;40773.55;0.00;0.00;0.00;0.00
axle;60;1418323519;17501.27;396481.33;5780.63;0.00;7589.43;0.00;0.00;0.00;0.00
axle;60;1418323579;26387.93;112337.67;4716.83;0.00;35903.72;0.00;0.00;0.00;0.00
axle;60;1418323639;26811.80;80657.00;4583.17;0.00;11312.98;0.00;0.00;0.00;0.00
axle;60;1418323699;25279.87;113554.07;5948.37;0.00;40883.40;0.00;0.00;0.00;0.00
axle;60;1418323759;27146.73;70698.53;5696.63;0.00;11541.57;0.00;0.00;0.00;0.00
axle;60;1418323819;26380.93;67092.80;4537.43;0.00;11180.72;0.00;0.00;0.00;0.00
axle;60;1418323879;26897.27;74350.27;4598.78;0.00;11418.87;0.00;0.00;0.00;0.00
axle;60;1418323939;25610.80;115804.13;4673.73;0.00;41579.47;0.00;0.00;0.00;0.00
axle;60;1418323999;26630.40;51074.53;4560.60;0.00;11310.02;0.00;0.00;0.00;0.00
