# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1418339314;sdb;5786.90;48029.07;213163.47;45.14;13.00;2.25;0.08;43.84
axle;60;1418339314;sda;5.48;8.93;647.33;119.68;0.03;5.05;0.21;0.11
axle;60;1418339374;sdb;6506.73;25933.07;289760.67;48.52;24.31;3.74;0.06;40.44
axle;60;1418339374;sda;2.08;0.13;412.13;197.89;0.00;0.19;0.16;0.03
axle;60;1418339434;sdb;1491.27;5187.33;172194.53;118.95;13.03;8.74;0.09;13.68
axle;60;1418339434;sda;2.73;8.40;464.53;173.02;0.00;0.83;0.51;0.14
axle;60;1418339494;sdb;266.30;0.80;143879.07;540.29;5.45;20.46;0.21;5.70
axle;60;1418339494;sda;2.47;0.00;417.20;169.14;0.00;0.00;0.00;0.00
axle;60;1418339554;sdb;266.73;2991.87;64192.00;251.88;0.53;1.98;0.13;3.59
axle;60;1418339554;sda;2.60;4.13;414.93;161.18;0.00;1.13;0.46;0.12
axle;60;1418339614;sdb;161.42;34.13;86520.53;536.22;4.36;27.03;0.22;3.53
axle;60;1418339614;sda;2.45;1.73;440.13;180.35;0.00;0.54;0.14;0.03
axle;60;1418339674;sdb;278.30;0.00;150886.13;542.17;7.92;28.47;0.23;6.29
axle;60;1418339674;sda;2.43;4.40;452.27;187.67;0.00;0.55;0.19;0.05
axle;60;1418339734;sdb;6211.10;72628.53;260090.53;53.57;18.25;2.94;0.10;61.45
axle;60;1418339734;sda;3.67;2.27;573.07;156.91;0.01;1.56;0.47;0.17
axle;60;1418339794;sdb;8532.95;100943.73;260499.47;42.36;20.33;2.38;0.08;69.65
axle;60;1418339794;sda;2.53;13.07;459.60;186.58;0.01;3.61;0.63;0.16
axle;60;1418339854;sdb;2528.50;86249.07;139940.40;89.46;5.76;2.28;0.09;23.88
axle;60;1418339854;sda;3.58;8.80;534.67;151.67;0.01;1.67;0.78;0.28
axle;60;1418339914;sdb;191.35;36347.20;11676.67;250.97;0.08;0.42;0.25;4.78
axle;60;1418339914;sda;1.98;3.87;267.60;136.87;0.00;0.94;0.37;0.07
axle;60;1418339974;sdb;662.70;50067.07;15623.47;99.13;0.38;0.57;0.20;13.20
axle;60;1418339974;sda;2.28;0.00;551.60;241.58;0.00;0.00;0.00;0.00
axle;60;1418340034;sdb;466.93;42480.40;67355.07;235.23;3.46;7.42;0.24;11.07
axle;60;1418340034;sda;3.37;5.60;506.13;152.00;0.00;0.38;0.16;0.05
axle;60;1418340094;sdb;373.38;85657.20;8722.80;252.77;0.18;0.50;0.18;6.59
axle;60;1418340094;sda;2.57;0.00;360.93;140.62;0.00;0.00;0.00;0.00
axle;60;1418340154;sdb;376.58;86507.20;10039.87;256.38;0.12;0.31;0.20;7.49
axle;60;1418340154;sda;2.23;0.00;514.67;230.45;0.00;0.00;0.00;0.00
axle;60;1418340214;sdb;2766.48;91003.07;104154.80;70.54;6.35;2.30;0.12;33.45
axle;60;1418340214;sda;2.43;0.00;473.20;194.47;0.00;0.03;0.03;0.01
axle;60;1418340274;sdb;7655.48;67758.13;225482.80;38.30;17.40;2.27;0.07;54.63
axle;60;1418340274;sda;2.45;3.33;366.67;151.02;0.01;5.17;0.98;0.24
axle;60;1418340334;sdb;3378.92;8362.13;83722.93;27.25;7.77;2.30;0.04;13.82
axle;60;1418340334;sda;3.88;0.13;648.00;166.90;0.00;1.25;0.10;0.04
axle;60;1418340394;sdb;152.07;3042.67;466.00;23.07;0.09;0.63;0.19;2.82
axle;60;1418340394;sda;1.93;0.00;328.00;169.66;0.00;0.00;0.00;0.00
axle;60;1418340454;sdb;133.98;2408.67;423.47;21.14;0.09;0.65;0.16;2.14
axle;60;1418340454;sda;2.48;0.00;468.40;188.62;0.00;0.00;0.00;0.00
axle;60;1418340514;sdb;140.35;2511.20;446.53;21.07;0.06;0.44;0.18;2.56
axle;60;1418340514;sda;2.28;0.00;414.53;181.55;0.00;0.00;0.00;0.00
axle;60;1418340574;sdb;115.63;2020.67;2906.40;42.61;0.06;0.53;0.17;1.95
axle;60;1418340574;sda;2.43;0.00;443.87;182.41;0.00;0.00;0.00;0.00
axle;60;1418340634;sdb;187.58;2480.67;25990.67;151.78;0.19;1.01;0.19;3.50
axle;60;1418340634;sda;3.20;0.27;445.20;139.21;0.00;0.19;0.19;0.06
axle;60;1418340694;sdb;4993.53;20443.47;184727.20;41.09;20.94;4.20;0.07;35.65
axle;60;1418340694;sda;2.58;0.00;497.33;192.52;0.00;0.28;0.23;0.06
axle;60;1418340754;sdb;5654.80;6663.33;149140.13;27.55;15.15;2.68;0.03;18.50
axle;60;1418340754;sda;2.42;0.00;420.80;174.12;0.00;0.00;0.00;0.00
axle;60;1418340814;sdb;204.30;2641.47;17999.07;101.03;0.23;1.13;0.15;3.15
axle;60;1418340814;sda;2.35;0.00;420.67;179.01;0.00;0.00;0.00;0.00
axle;60;1418340874;sdb;143.88;1196.27;4075.60;36.64;0.15;1.03;0.10;1.44
axle;60;1418340874;sda;2.47;0.13;325.87;132.16;0.00;0.11;0.11;0.03
axle;60;1418340934;sdb;127.73;809.47;4547.73;41.94;0.16;1.26;0.08;0.99
axle;60;1418340934;sda;2.85;0.27;488.93;171.65;0.00;0.23;0.12;0.03
axle;60;1418340994;sdb;121.00;1053.87;3842.93;40.47;0.17;1.43;0.11;1.37
axle;60;1418340994;sda;2.63;0.00;468.27;177.82;0.00;0.00;0.00;0.00
axle;60;1418341054;sdb;167.48;1356.67;8884.93;61.15;0.19;1.13;0.10;1.69
axle;60;1418341054;sda;2.20;0.40;412.27;187.58;0.00;0.30;0.30;0.07
axle;60;1418341114;sdb;150.70;1470.00;6439.87;52.49;0.16;1.09;0.11;1.68
axle;60;1418341114;sda;1.80;0.00;254.40;141.33;0.00;0.00;0.00;0.00
axle;60;1418341174;sdb;221.80;25038.40;2603.20;124.62;0.14;0.65;0.20;4.49
axle;60;1418341174;sda;3.98;73.47;344.80;105.00;0.01;1.72;0.87;0.35
axle;60;1418341234;sdb;299.77;39045.60;8866.00;159.83;0.21;0.71;0.16;4.77
axle;60;1418341234;sda;2.90;3.07;396.27;137.70;0.00;0.14;0.05;0.01
axle;60;1418341294;sdb;629.40;88820.93;3560.67;146.78;0.40;0.64;0.17;10.74
axle;60;1418341294;sda;2.37;0.27;389.20;164.56;0.00;0.28;0.28;0.07
axle;60;1418341354;sdb;1130.17;110847.73;5736.13;103.16;0.60;0.53;0.20;23.12
axle;60;1418341354;sda;2.03;1.73;243.33;120.52;0.00;2.00;1.21;0.25
axle;60;1418341414;sdb;931.28;100404.00;3330.67;111.39;0.47;0.50;0.19;18.05
axle;60;1418341414;sda;2.50;3.87;477.33;192.48;0.00;0.19;0.05;0.01
axle;60;1418341474;sdb;1883.50;78428.80;3272.67;43.38;0.61;0.32;0.15;27.37
axle;60;1418341474;sda;7.32;342.27;303.47;88.26;0.02;3.09;0.96;0.70
axle;60;1418341534;sdb;690.42;15612.13;3265.47;27.34;0.43;0.62;0.16;10.98
axle;60;1418341534;sda;3.42;12.00;415.33;125.07;0.01;1.76;0.84;0.29
axle;60;1418341594;sdb;624.75;13679.07;4273.73;28.74;0.45;0.72;0.14;8.97
axle;60;1418341594;sda;1.95;0.13;300.93;154.39;0.00;0.21;0.14;0.03
axle;60;1418341654;sdb;522.67;12490.80;2953.20;29.55;0.28;0.54;0.15;7.67
axle;60;1418341654;sda;2.33;0.00;294.40;126.17;0.00;0.00;0.00;0.00
axle;60;1418341714;sdb;406.58;9190.93;3541.60;31.32;0.30;0.75;0.12;5.02
axle;60;1418341714;sda;2.25;0.00;427.87;190.16;0.00;0.00;0.00;0.00
axle;60;1418341774;sdb;1441.52;82804.53;3614.00;59.95;0.89;0.62;0.27;38.87
axle;60;1418341774;sda;2.30;0.00;274.00;119.13;0.00;0.00;0.00;0.00
axle;60;1418341834;sdb;421.23;20733.60;2846.27;55.98;0.26;0.61;0.15;6.48
axle;60;1418341834;sda;3.40;1.20;607.73;179.10;0.00;0.37;0.22;0.07
axle;60;1418341894;sdb;639.57;81276.27;3112.13;131.95;0.35;0.55;0.20;12.77
axle;60;1418341894;sda;1.97;0.00;273.87;139.25;0.00;0.00;0.00;0.00
axle;60;1418341954;sdb;205.00;41206.80;12811.33;263.50;0.08;0.41;0.19;3.83
axle;60;1418341954;sda;2.27;0.00;404.27;178.35;0.00;0.00;0.00;0.00
axle;60;1418342014;sdb;644.85;28126.80;924.40;45.05;0.37;0.57;0.19;12.00
axle;60;1418342014;sda;15.17;862.40;328.27;78.51;0.04;2.66;0.72;1.09
axle;60;1418342074;sdb;816.33;21228.67;35743.47;69.79;1.33;1.64;0.17;13.94
axle;60;1418342074;sda;2.13;0.27;364.53;171.00;0.00;0.25;0.25;0.05
axle;60;1418342134;sdb;881.70;28884.53;74667.87;117.45;2.05;2.33;0.23;20.39
axle;60;1418342134;sda;4.67;75.33;480.13;119.03;0.01;2.27;1.01;0.47
axle;60;1418342194;sdb;1129.45;38671.47;89600.93;113.57;4.30;3.81;0.28;31.37
axle;60;1418342194;sda;1.98;3.60;217.60;111.53;0.01;4.57;0.81;0.16
axle;60;1418342254;sdb;456.02;8124.93;18113.07;57.54;0.51;1.11;0.12;5.39
axle;60;1418342254;sda;3.18;0.27;441.73;138.85;0.00;0.29;0.29;0.09
axle;60;1418342314;sdb;411.38;8450.27;5372.80;33.60;0.29;0.70;0.11;4.55
axle;60;1418342314;sda;2.32;0.13;406.53;175.54;0.00;0.00;0.00;0.00
axle;60;1418342374;sdb;377.20;8670.40;4254.67;34.27;0.21;0.56;0.12;4.35
axle;60;1418342374;sda;2.20;0.13;293.87;133.64;0.00;0.06;0.06;0.01
axle;60;1418342434;sdb;1298.92;27879.73;7979.60;27.61;1.14;0.88;0.13;16.69
axle;60;1418342434;sda;268.57;2574.53;1028.80;13.42;0.71;2.66;0.62;16.70
axle;60;1418342494;sdb;1887.53;41169.60;7580.93;25.83;1.80;0.95;0.13;23.89
axle;60;1418342494;sda;4.53;20.80;231.47;55.65;0.05;11.28;1.04;0.47
axle;60;1418342554;sdb;2042.95;37719.73;13666.53;25.15;2.48;1.22;0.11;23.18
axle;60;1418342554;sda;2.28;0.00;410.27;179.68;0.00;0.00;0.00;0.00
axle;60;1418342614;sdb;1655.93;34854.80;7116.53;25.35;1.74;1.05;0.13;21.07
axle;60;1418342614;sda;2.90;6.40;382.27;134.02;0.01;2.28;0.55;0.16
axle;60;1418342674;sdb;1463.28;19407.07;12901.47;22.08;2.29;1.57;0.11;15.43
axle;60;1418342674;sda;2.45;1.87;346.00;141.99;0.00;1.61;0.27;0.07
axle;60;1418342734;sdb;1260.80;15502.53;13125.87;22.71;2.27;1.80;0.10;12.75
axle;60;1418342734;sda;2.15;0.00;363.20;168.93;0.00;0.87;0.03;0.01
axle;60;1418342794;sdb;885.72;8099.07;14406.67;25.41;1.62;1.83;0.09;8.29
axle;60;1418342794;sda;2.80;0.00;481.87;172.10;0.00;0.00;0.00;0.00
axle;60;1418342854;sdb;800.35;6830.53;12631.33;24.32;1.50;1.88;0.09;7.27
axle;60;1418342854;sda;1.90;0.13;259.47;136.63;0.00;0.18;0.18;0.03
axle;60;1418342914;sdb;677.53;4015.87;12698.13;24.67;1.44;2.12;0.08;5.26
axle;60;1418342914;sda;1.93;0.00;421.47;218.00;0.00;0.00;0.00;0.00
axle;60;1418342974;sdb;770.82;3397.47;15084.00;23.98;1.96;2.55;0.07;5.15
axle;60;1418342974;sda;2.92;28.27;406.13;148.94;0.00;1.19;0.59;0.17
axle;60;1418343034;sdb;661.90;6814.13;12786.00;29.61;1.50;2.27;0.08;5.45
axle;60;1418343034;sda;3.10;0.27;438.80;141.63;0.00;0.90;0.30;0.09
axle;60;1418343094;sdb;759.50;2111.47;114823.73;153.96;4.34;5.72;0.12;9.09
axle;60;1418343094;sda;1.37;0.00;217.73;159.32;0.00;0.00;0.00;0.00
axle;60;1418343154;sdb;506.67;1683.47;13727.60;30.42;1.48;2.91;0.07;3.43
